sex,age,exercise,innovation,user,try,train,cv
0,20~29,1,0.718314146,0,0,TRUE,3
1,30~39,1,0.885282604,0,0,FALSE,2
1,10~19,0,0.121700891,0,0,TRUE,1
1,30~39,1,0.725830738,0,1,FALSE,2
1,20~29,1,0.898000101,0,1,FALSE,2
1,30~39,0,0.747194507,1,0,FALSE,1
0,20~29,1,0.113122239,0,1,FALSE,2
0,20~29,1,0.00457419,0,1,FALSE,0
0,20~29,1,0.553342,0,1,TRUE,2
1,30~39,1,0.204076571,0,1,TRUE,4
1,10~19,0,0.16915191,0,1,FALSE,0
1,20~29,1,0.438340687,0,1,TRUE,4
0,30~39,0,0.858217149,0,1,TRUE,0
1,30~39,0,0.878247343,0,1,FALSE,2
0,20~29,1,0.47299074,0,1,FALSE,4
0,10~19,0,0.062924126,0,1,TRUE,1
0,10~19,0,0.66604396,0,0,TRUE,0
1,10~19,1,0.985868278,0,1,FALSE,0
1,30~39,0,0.011952487,0,1,TRUE,4
1,20~29,1,0.228234037,0,1,TRUE,4
1,10~19,1,0.655120993,1,1,FALSE,3
0,10~19,1,0.05537746,0,1,FALSE,1
0,30~39,1,0.083613849,1,0,FALSE,0
1,20~29,0,0.162166481,1,1,TRUE,1
1,10~19,0,0.542269343,0,1,FALSE,2
1,10~19,1,0.600716589,0,1,TRUE,1
0,20~29,1,0.864719135,0,1,TRUE,4
1,30~39,0,0.020303643,0,0,TRUE,4
1,10~19,1,0.897870876,0,1,FALSE,3
0,30~39,1,0.632218077,0,0,FALSE,4
1,20~29,1,0.142942294,0,1,FALSE,4
0,10~19,1,0.95944398,0,1,TRUE,2
1,30~39,1,0.354845433,0,0,FALSE,2
1,30~39,0,0.286582623,1,1,FALSE,1
1,20~29,0,0.242491666,0,1,TRUE,2
1,20~29,1,0.215538374,0,1,TRUE,4
0,20~29,1,0.771990933,0,1,FALSE,2
0,10~19,0,0.405528103,0,0,TRUE,1
1,20~29,0,0.800196183,1,1,FALSE,3
1,20~29,0,0.58768328,0,0,TRUE,0
0,20~29,1,0.485705235,0,1,TRUE,2
0,20~29,1,0.876061072,0,0,FALSE,0
0,30~39,1,0.33259224,0,0,TRUE,2
1,30~39,0,0.657459719,0,0,TRUE,3
0,30~39,1,0.66092152,0,0,FALSE,4
1,20~29,0,0.243780375,0,0,TRUE,0
1,20~29,1,0.797942922,0,1,TRUE,3
1,30~39,0,0.210106623,0,0,TRUE,2
1,30~39,1,0.723069616,0,1,FALSE,2
1,20~29,1,0.44489929,0,1,FALSE,1
0,20~29,0,0.094217729,0,0,TRUE,2
0,10~19,1,0.362697711,0,1,TRUE,1
1,10~19,1,0.433081337,0,1,FALSE,4
1,30~39,0,0.525060766,1,0,FALSE,2
1,30~39,0,0.430461605,0,0,TRUE,2
1,20~29,0,0.557002164,0,1,TRUE,4
1,30~39,1,0.536099492,0,1,TRUE,1
1,30~39,1,0.489808662,0,1,TRUE,0
0,20~29,0,0.763453086,0,1,TRUE,0
0,30~39,0,0.452612465,0,1,TRUE,4
1,30~39,1,0.029177983,0,0,FALSE,2
0,10~19,1,0.203677285,0,1,FALSE,0
1,10~19,1,0.811206965,0,1,FALSE,3
1,30~39,1,0.708677509,1,1,TRUE,1
0,10~19,0,0.426742683,0,1,TRUE,3
0,30~39,1,0.619919106,0,1,TRUE,4
0,10~19,0,0.577955148,1,1,FALSE,4
0,20~29,1,0.07763441,0,1,TRUE,4
1,10~19,0,0.626014556,0,1,TRUE,3
0,20~29,1,0.836500164,0,1,TRUE,4
1,20~29,0,0.612630548,0,1,FALSE,2
1,20~29,1,0.792578282,0,1,FALSE,4
1,20~29,1,0.046368335,0,0,TRUE,4
1,30~39,0,0.22482276,0,1,FALSE,2
1,10~19,1,0.85813153,0,1,TRUE,4
0,10~19,0,0.196307498,0,1,TRUE,0
1,10~19,1,0.448057618,0,1,FALSE,0
0,30~39,0,0.817050197,0,0,TRUE,2
1,30~39,0,0.537023444,1,1,FALSE,0
0,10~19,1,0.805725297,1,1,TRUE,4
0,10~19,0,0.679732352,0,0,FALSE,1
0,20~29,0,0.428721879,0,1,FALSE,1
0,10~19,0,0.869103617,0,1,TRUE,1
1,20~29,1,0.528157486,0,1,TRUE,1
1,10~19,1,0.937932555,0,1,TRUE,0
1,30~39,1,0.211705744,0,0,FALSE,0
0,30~39,0,0.996379909,0,0,TRUE,1
0,20~29,0,0.378890819,0,0,FALSE,2
0,20~29,0,0.322226299,0,1,TRUE,1
1,20~29,1,0.434417052,0,1,FALSE,2
1,20~29,1,0.24104816,0,1,FALSE,4
0,20~29,0,0.93386527,0,1,TRUE,4
0,20~29,0,0.282028992,0,0,FALSE,0
0,20~29,0,0.892646079,0,1,TRUE,2
1,30~39,0,0.539904316,0,0,TRUE,4
1,20~29,0,0.327051776,0,0,TRUE,1
1,30~39,1,0.708005549,0,1,TRUE,3
1,20~29,1,0.15996405,0,1,FALSE,3
1,10~19,1,0.404892896,1,0,FALSE,3
0,20~29,0,0.401704095,0,1,FALSE,2
1,10~19,0,0.557158895,0,0,TRUE,1
1,20~29,1,0.942580876,0,0,TRUE,0
0,10~19,0,0.189094984,1,1,TRUE,4
1,20~29,0,0.748270822,0,1,TRUE,3
1,10~19,0,0.333600757,0,1,TRUE,0
0,20~29,1,0.087631235,0,1,TRUE,3
0,10~19,1,0.405505748,0,1,TRUE,0
1,20~29,1,0.157963099,0,0,TRUE,2
0,10~19,1,0.122054842,0,1,TRUE,0
0,10~19,0,0.611953084,0,0,FALSE,3
1,20~29,1,0.501411177,1,1,FALSE,0
0,20~29,1,0.105447783,0,0,TRUE,4
1,30~39,1,0.693462546,0,1,TRUE,3
0,20~29,1,0.772480218,1,1,TRUE,4
1,10~19,1,0.309839471,0,1,TRUE,1
0,30~39,1,0.529046021,0,0,TRUE,1
0,30~39,0,0.488680087,0,0,FALSE,3
0,20~29,1,0.147160855,0,1,TRUE,2
0,20~29,1,0.247817728,0,1,TRUE,4
1,20~29,0,0.29927404,0,1,TRUE,3
0,10~19,0,0.567760107,0,1,FALSE,3
0,10~19,0,0.875716849,0,0,TRUE,1
1,10~19,0,0.869574311,1,1,FALSE,4
0,30~39,0,0.399959403,0,0,TRUE,4
1,10~19,0,0.232900413,0,1,TRUE,4
1,30~39,0,0.547665185,0,0,TRUE,1
0,10~19,0,0.48242693,0,1,TRUE,4
0,20~29,0,0.763941234,1,0,TRUE,2
1,10~19,0,0.117690737,0,1,FALSE,4
1,10~19,0,0.987508917,0,0,TRUE,1
0,20~29,0,0.759866408,1,1,FALSE,0
0,20~29,1,0.141572518,1,1,TRUE,3
0,30~39,0,0.57459122,0,0,TRUE,3
0,20~29,1,0.808826964,0,1,TRUE,0
0,20~29,1,0.674170684,1,1,TRUE,3
1,30~39,1,0.550582049,0,1,TRUE,4
1,20~29,1,0.699851614,0,1,FALSE,3
0,10~19,0,0.547422985,0,0,TRUE,3
1,20~29,1,0.352230351,1,1,TRUE,4
0,30~39,1,0.184915285,0,1,TRUE,1
0,30~39,0,0.640050619,0,1,TRUE,4
1,20~29,0,0.923488594,0,1,FALSE,1
1,10~19,1,0.535065619,0,1,TRUE,0
1,20~29,1,0.140265546,1,1,TRUE,0
0,20~29,0,0.620120173,0,1,FALSE,1
1,20~29,1,0.767260983,0,1,FALSE,0
0,20~29,1,0.561700676,0,0,TRUE,1
0,10~19,0,0.893073865,1,0,FALSE,0
1,30~39,1,0.221821578,0,1,FALSE,1
0,20~29,1,0.345252676,1,1,TRUE,1
0,30~39,0,0.015699524,0,0,TRUE,4
1,30~39,0,0.152478922,0,0,TRUE,4
0,20~29,1,0.566435664,0,1,TRUE,0
0,20~29,1,0.073138663,1,1,TRUE,1
0,10~19,0,0.086608742,0,0,TRUE,1
1,20~29,1,0.756864519,0,1,FALSE,2
0,10~19,1,0.932141292,0,1,FALSE,2
0,30~39,1,0.122429637,0,0,TRUE,0
0,20~29,1,0.357427713,0,1,TRUE,0
0,20~29,0,0.201672506,0,0,FALSE,0
1,10~19,0,0.960771205,0,0,TRUE,1
0,20~29,1,0.740013401,0,0,TRUE,3
0,30~39,1,0.181232579,0,1,TRUE,3
1,30~39,0,0.459497354,0,1,TRUE,3
0,20~29,1,0.567091801,0,1,TRUE,0
1,10~19,1,0.82635264,0,1,TRUE,2
0,30~39,1,0.680863803,1,1,TRUE,0
0,30~39,1,0.612224176,1,1,TRUE,2
0,30~39,1,0.666260583,1,0,FALSE,0
0,20~29,0,0.508625379,1,1,TRUE,4
0,10~19,1,0.470435481,0,0,TRUE,1
0,10~19,1,0.790861065,0,1,TRUE,3
1,20~29,1,0.528250292,0,0,FALSE,0
0,20~29,1,0.965400921,1,1,TRUE,1
1,30~39,1,0.596942728,1,0,FALSE,0
0,10~19,1,0.330594115,1,1,TRUE,1
1,10~19,1,0.541664535,1,1,TRUE,1
0,20~29,0,0.843362686,0,1,TRUE,3
0,20~29,1,0.429129763,0,0,TRUE,3
0,30~39,1,0.149512408,0,0,TRUE,0
1,20~29,0,0.813693441,0,0,TRUE,0
1,20~29,1,0.320090792,0,1,TRUE,4
0,30~39,0,0.623928623,0,0,TRUE,0
0,20~29,1,0.386369536,0,1,TRUE,0
1,10~19,0,0.506326977,0,1,TRUE,4
1,10~19,1,0.462805678,1,1,TRUE,1
0,20~29,1,0.390435397,1,1,TRUE,3
0,20~29,0,0.965714755,0,0,FALSE,3
1,10~19,0,0.6962449,0,1,FALSE,1
0,10~19,1,0.535105947,0,0,TRUE,4
0,20~29,0,0.568431101,0,1,TRUE,2
1,20~29,1,0.476100055,0,1,FALSE,4
1,20~29,1,0.00115308,0,1,FALSE,2
0,10~19,1,0.447525257,0,1,TRUE,4
0,10~19,0,0.726991021,0,0,TRUE,4
1,10~19,1,0.26985739,0,1,TRUE,1
0,30~39,1,0.01215491,1,1,FALSE,2
0,30~39,0,0.509998435,0,1,TRUE,3
1,30~39,0,0.588467885,0,0,TRUE,2
0,30~39,1,0.405297287,0,0,FALSE,1
0,10~19,1,0.881977615,0,0,TRUE,4
1,20~29,0,0.64390293,0,0,TRUE,3
1,20~29,0,0.796959866,0,1,FALSE,4
1,10~19,0,0.30422805,0,0,TRUE,3
0,20~29,1,0.975679286,0,1,TRUE,0
0,30~39,1,0.503629121,0,1,TRUE,3
1,30~39,1,0.033114098,0,0,FALSE,1
1,30~39,1,0.990190723,0,1,TRUE,2
1,20~29,0,0.468269751,1,1,TRUE,4
1,10~19,0,0.350515776,0,0,TRUE,4
0,20~29,1,0.852085014,1,0,TRUE,3
0,30~39,1,0.795719865,0,1,TRUE,2
0,20~29,1,0.92794978,1,1,TRUE,0
1,10~19,0,0.390547802,0,1,FALSE,1
1,10~19,0,0.115240142,0,1,TRUE,3
1,10~19,1,0.757166103,0,0,FALSE,1
1,20~29,0,0.080662091,0,1,TRUE,2
1,30~39,0,0.065020754,1,0,FALSE,3
1,30~39,1,0.087074994,1,1,FALSE,0
0,10~19,1,0.390733882,0,0,FALSE,4
1,10~19,1,0.009698677,1,1,FALSE,0
0,30~39,1,0.797786334,1,1,FALSE,0
1,30~39,1,0.771682901,0,1,TRUE,2
0,10~19,0,0.277040892,0,0,FALSE,4
0,20~29,1,0.739037887,1,1,FALSE,3
0,10~19,1,0.689126549,0,0,FALSE,4
0,20~29,0,0.701695834,1,1,FALSE,1
0,20~29,1,0.782401662,0,1,FALSE,4
1,30~39,1,0.16399719,0,0,FALSE,4
1,10~19,0,0.502131631,0,0,TRUE,2
1,10~19,0,0.148540779,0,1,TRUE,3
0,30~39,1,0.606936967,0,0,FALSE,2
0,30~39,1,0.568152786,0,0,FALSE,1
0,20~29,1,0.030772048,0,1,FALSE,0
1,20~29,0,0.349100607,0,0,TRUE,2
1,20~29,1,0.242590414,0,1,TRUE,0
0,30~39,1,0.413753366,0,0,FALSE,1
1,20~29,1,0.530629155,1,1,FALSE,0
0,20~29,0,0.93264886,0,0,TRUE,2
0,30~39,1,0.364299219,0,0,TRUE,2
0,20~29,1,0.744008627,1,1,TRUE,0
0,10~19,1,0.62643649,0,1,TRUE,2
0,20~29,1,0.644148548,1,1,FALSE,4
1,10~19,1,0.932731891,0,1,FALSE,3
1,20~29,0,0.864275117,0,0,TRUE,3
0,10~19,1,0.614096665,0,1,FALSE,3
0,10~19,1,0.60358555,0,1,TRUE,0
0,20~29,1,0.189263994,0,0,FALSE,4
1,20~29,1,0.603791198,0,1,TRUE,1
0,10~19,1,0.848023847,0,1,TRUE,1
0,10~19,1,0.34272672,0,1,TRUE,2
0,20~29,1,0.006738321,0,1,TRUE,0
0,30~39,0,0.017428886,0,1,TRUE,3
1,30~39,0,0.020919464,0,1,TRUE,2
0,20~29,1,0.586564773,0,1,TRUE,4
0,20~29,0,0.408302125,0,1,TRUE,2
1,30~39,1,0.761378346,1,1,TRUE,2
1,20~29,0,0.915392306,0,1,FALSE,0
0,20~29,1,0.570784766,0,1,TRUE,0
0,20~29,1,0.085316742,0,0,FALSE,0
1,30~39,1,0.595341593,0,0,TRUE,3
1,10~19,0,0.204601239,0,1,TRUE,4
1,10~19,1,0.314982969,0,1,TRUE,4
1,30~39,0,0.299094165,0,0,TRUE,1
1,10~19,1,0.988565772,0,1,FALSE,1
0,20~29,1,0.360053899,1,1,TRUE,1
1,30~39,0,0.411657484,1,0,TRUE,0
1,20~29,1,0.582389174,0,1,TRUE,2
0,10~19,1,0.765059223,0,1,TRUE,0
0,30~39,1,0.93456441,0,1,TRUE,0
0,30~39,1,0.294710277,0,1,TRUE,2
0,10~19,1,0.448067042,0,1,TRUE,3
0,30~39,1,0.008314108,0,1,TRUE,4
1,20~29,1,0.750377519,0,1,TRUE,2
0,10~19,0,0.284919909,0,1,TRUE,4
0,20~29,1,0.308625569,0,1,TRUE,0
0,10~19,0,0.27112011,0,0,TRUE,4
0,20~29,1,0.473740719,0,0,FALSE,3
0,20~29,0,0.112230017,0,1,TRUE,2
1,20~29,0,0.637911068,0,1,TRUE,0
1,30~39,1,0.021564892,0,0,FALSE,0
1,30~39,1,0.210401147,0,1,TRUE,2
1,20~29,1,0.252283514,0,0,TRUE,4
0,10~19,0,0.601014862,0,1,FALSE,0
1,10~19,1,0.022032527,1,1,TRUE,0
0,30~39,1,0.495465047,0,1,TRUE,0
1,10~19,1,0.962956153,0,0,TRUE,4
0,20~29,1,0.37550435,0,1,FALSE,3
0,20~29,1,0.683239356,1,0,TRUE,1
0,30~39,1,0.06188708,0,1,FALSE,0
0,10~19,0,0.689234374,0,1,TRUE,0
1,30~39,1,0.965037458,0,1,TRUE,3
0,10~19,1,0.514429553,1,1,TRUE,3
0,30~39,0,0.118879677,0,0,FALSE,0
1,30~39,1,0.702706984,0,1,TRUE,4
0,10~19,0,0.339912558,0,1,TRUE,0
1,30~39,1,0.098069813,0,1,TRUE,2
1,30~39,1,0.636938734,1,1,TRUE,3
0,30~39,1,0.591369161,1,1,TRUE,3
0,30~39,0,0.066825826,0,0,FALSE,1
1,30~39,0,0.929580332,0,0,FALSE,2
1,20~29,0,0.157939004,0,1,FALSE,0
0,10~19,0,0.201668884,0,0,FALSE,2
1,10~19,0,0.750687874,0,1,TRUE,1
0,20~29,0,0.505768555,0,1,FALSE,0
0,30~39,1,0.027370258,0,0,TRUE,3
0,20~29,1,0.453317352,0,0,TRUE,2
0,20~29,1,0.453858054,0,0,TRUE,3
0,30~39,1,0.531739026,0,0,TRUE,0
1,20~29,1,0.50107114,0,1,TRUE,0
1,30~39,1,0.050393402,0,0,FALSE,2
1,20~29,0,0.569164112,0,1,TRUE,3
1,20~29,0,0.619160711,0,1,TRUE,1
0,10~19,1,0.723098385,0,1,TRUE,1
1,30~39,0,0.875926551,0,0,TRUE,3
0,30~39,1,0.702013236,0,1,TRUE,3
1,30~39,1,0.990977544,1,1,TRUE,3
1,10~19,1,0.542134346,0,1,TRUE,3
1,30~39,0,0.014081901,0,0,TRUE,3
1,10~19,1,0.382965474,0,0,TRUE,4
0,30~39,1,0.063065172,0,1,TRUE,2
1,30~39,1,0.943045305,0,0,TRUE,2
0,30~39,0,0.511963989,0,1,TRUE,2
0,20~29,1,0.047374713,0,0,TRUE,2
0,20~29,1,0.648000484,0,1,TRUE,0
0,20~29,0,0.558178984,1,0,TRUE,3
0,30~39,1,0.007222499,1,1,TRUE,2
0,20~29,0,0.824638201,0,0,TRUE,2
1,20~29,1,0.517598619,0,0,TRUE,3
1,30~39,1,0.728253437,0,0,TRUE,3
0,20~29,1,0.357771439,0,1,TRUE,2
0,30~39,0,0.810709111,1,0,TRUE,4
1,10~19,1,0.423884496,0,1,TRUE,2
0,20~29,0,0.086103712,0,0,TRUE,1
1,30~39,0,0.009517035,0,0,TRUE,0
1,20~29,1,0.474207269,0,0,TRUE,0
1,10~19,1,0.904119278,0,1,FALSE,4
1,20~29,0,0.159109375,0,0,FALSE,1
0,10~19,0,0.878961259,0,0,TRUE,2
0,30~39,0,0.821792058,1,0,FALSE,1
0,30~39,0,0.064421589,0,0,FALSE,2
0,30~39,1,0.14828551,0,1,TRUE,3
0,20~29,0,0.270594131,0,0,TRUE,3
0,10~19,1,0.660407694,0,0,TRUE,3
0,10~19,0,0.350329875,0,1,TRUE,3
0,30~39,1,0.583512468,0,1,FALSE,4
0,10~19,1,0.555385542,1,1,FALSE,3
0,30~39,1,0.255609156,0,0,TRUE,0
0,10~19,1,0.847979064,0,1,FALSE,1
1,10~19,0,0.277574822,1,1,FALSE,1
1,20~29,1,0.9680695,0,1,TRUE,3
1,30~39,0,0.921421799,0,0,TRUE,4
0,30~39,1,0.302703317,0,0,FALSE,0
1,30~39,1,0.067262907,1,1,TRUE,0
0,30~39,0,0.560074243,0,0,TRUE,4
0,20~29,0,0.202917707,0,0,TRUE,4
0,30~39,1,0.992161116,0,1,TRUE,4
0,10~19,0,0.926592522,0,1,FALSE,0
1,10~19,0,0.15081863,1,0,TRUE,0
0,10~19,1,0.535032322,0,1,FALSE,3
1,10~19,0,0.607011062,0,0,TRUE,3
1,30~39,1,0.315620689,0,1,FALSE,3
0,20~29,1,0.342211466,0,0,TRUE,1
1,20~29,1,0.840110384,0,1,TRUE,0
0,10~19,0,0.125964077,0,1,FALSE,0
0,30~39,0,0.054609972,0,0,TRUE,1
1,30~39,1,0.93281518,0,0,TRUE,1
1,30~39,0,0.752382639,1,1,FALSE,3
1,20~29,0,0.447682715,0,1,FALSE,2
0,10~19,1,0.293375826,0,0,FALSE,4
0,10~19,0,0.780137486,0,1,TRUE,1
1,30~39,1,0.849025322,0,1,TRUE,4
1,30~39,1,0.657413465,0,1,TRUE,0
1,10~19,1,0.888190374,0,0,TRUE,3
1,30~39,0,0.11159157,0,0,TRUE,4
0,10~19,0,0.306966502,0,0,TRUE,2
0,30~39,0,0.004090577,0,0,TRUE,2
0,30~39,1,0.94058164,1,1,FALSE,4
0,30~39,0,0.069069818,1,0,TRUE,2
1,30~39,0,0.541275179,0,1,TRUE,4
0,20~29,0,0.971337203,1,1,FALSE,1
0,10~19,0,0.563296172,0,1,TRUE,4
0,20~29,0,0.091099892,0,0,TRUE,1
1,30~39,1,0.250571687,0,1,FALSE,2
0,20~29,1,0.037846898,0,1,TRUE,1
1,10~19,0,0.172857031,0,0,TRUE,3
1,30~39,1,0.646683529,0,1,FALSE,2
1,20~29,1,0.72866078,1,1,TRUE,1
0,30~39,0,0.644730784,0,1,FALSE,2
0,10~19,0,0.145117893,0,0,FALSE,1
1,10~19,1,0.820894453,1,1,FALSE,0
0,20~29,0,0.061753604,0,0,TRUE,1
0,30~39,1,0.355072313,0,1,TRUE,1
1,30~39,0,0.745175252,1,1,TRUE,0
0,20~29,1,0.537733149,0,0,TRUE,1
0,10~19,0,0.842512778,0,0,TRUE,3
1,10~19,1,0.563161456,0,1,TRUE,1
0,10~19,1,0.492900833,0,0,FALSE,1
1,20~29,0,0.740246649,0,0,TRUE,1
0,30~39,1,0.387401701,1,1,TRUE,4
0,20~29,0,0.736568932,0,0,TRUE,1
0,30~39,1,0.953823212,0,1,TRUE,4
1,20~29,0,0.54174754,0,1,TRUE,4
1,20~29,0,0.7142304,0,0,TRUE,3
1,20~29,0,0.433184866,0,1,FALSE,3
1,10~19,0,0.297134447,0,1,FALSE,3
1,20~29,1,0.946281916,1,1,TRUE,4
0,10~19,1,0.573805296,0,0,TRUE,3
0,10~19,1,0.355553293,1,1,TRUE,2
0,10~19,1,0.068072585,0,1,TRUE,3
0,30~39,1,0.799238381,0,1,TRUE,2
0,20~29,0,0.316977781,0,0,TRUE,4
1,20~29,1,0.378055343,0,0,FALSE,4
1,20~29,1,0.085437668,0,0,FALSE,3
1,10~19,0,0.935325264,0,1,TRUE,4
1,20~29,0,0.004767444,1,1,TRUE,2
1,20~29,1,0.462551687,0,1,TRUE,2
0,30~39,1,0.501683787,0,0,TRUE,0
0,20~29,1,0.631893765,1,0,TRUE,1
1,10~19,1,0.543637438,0,1,FALSE,3
0,30~39,0,0.958555061,0,0,TRUE,0
1,10~19,1,0.955872208,0,1,TRUE,2
0,20~29,1,0.737998361,1,1,TRUE,3
0,20~29,0,0.601706416,1,0,TRUE,1
0,10~19,1,0.517589525,1,1,TRUE,4
1,30~39,1,0.040318092,0,1,TRUE,2
0,10~19,0,0.637200139,0,1,TRUE,0
1,30~39,1,0.594422604,0,1,FALSE,4
1,30~39,1,0.132482733,0,0,FALSE,1
0,30~39,1,0.42335027,0,1,TRUE,3
1,20~29,1,0.944057397,0,1,FALSE,2
1,10~19,1,0.792609475,0,1,TRUE,2
0,30~39,1,0.830176566,0,0,TRUE,1
1,30~39,1,0.17877387,0,1,TRUE,3
1,20~29,0,0.790162383,1,1,FALSE,0
1,10~19,1,0.407528671,0,1,FALSE,1
1,30~39,0,0.830219578,0,1,FALSE,1
1,30~39,0,0.945967708,0,1,FALSE,1
1,30~39,1,0.259683656,1,1,TRUE,2
1,30~39,0,0.896363697,1,0,TRUE,1
0,20~29,1,0.625695651,0,1,FALSE,0
0,30~39,1,0.443421744,1,1,FALSE,3
0,20~29,1,0.106351384,1,1,TRUE,0
1,20~29,0,0.589462893,0,1,TRUE,0
0,30~39,1,0.253422313,0,0,FALSE,0
0,20~29,0,0.18925216,0,0,TRUE,1
1,30~39,0,0.685368896,0,0,FALSE,2
1,20~29,0,0.305832743,1,1,TRUE,1
0,20~29,1,0.729054377,1,1,TRUE,2
1,10~19,1,0.834596062,0,1,TRUE,1
1,20~29,0,0.241712806,1,0,FALSE,4
1,10~19,0,0.257271083,1,1,TRUE,4
1,30~39,1,0.109639034,0,1,TRUE,2
1,30~39,0,0.926160286,0,0,TRUE,3
0,10~19,1,0.423715741,0,1,TRUE,2
1,20~29,1,0.905934933,0,1,TRUE,3
1,20~29,1,0.119499721,0,1,FALSE,2
0,20~29,0,0.626283564,0,0,FALSE,0
1,10~19,0,0.277092923,0,1,TRUE,0
0,30~39,1,0.614786858,0,1,TRUE,1
0,20~29,1,0.730895958,0,0,FALSE,2
0,30~39,1,0.014754046,1,0,FALSE,1
0,10~19,0,0.160785312,0,1,FALSE,0
0,30~39,0,0.38961853,0,0,FALSE,1
1,10~19,0,0.644563262,0,1,FALSE,3
0,30~39,1,0.715596336,0,1,TRUE,2
0,30~39,1,0.971949679,0,1,TRUE,3
1,20~29,1,0.470425307,0,1,TRUE,3
1,10~19,1,0.857883012,1,1,FALSE,1
1,20~29,0,0.550857452,1,0,TRUE,0
1,20~29,0,0.578986493,0,0,TRUE,4
0,30~39,1,0.032560979,0,1,TRUE,1
1,10~19,1,0.678707015,0,1,FALSE,4
1,10~19,1,0.761953466,0,1,TRUE,0
1,10~19,1,0.549820126,0,1,FALSE,0
0,10~19,1,0.000400994,0,1,FALSE,4
1,20~29,1,0.504877391,0,1,TRUE,2
0,20~29,1,0.761264568,1,1,TRUE,2
1,20~29,1,0.150132741,0,1,TRUE,2
1,20~29,1,0.412063883,1,1,TRUE,2
1,20~29,1,0.410684899,0,1,FALSE,4
0,30~39,0,0.669994295,0,0,FALSE,0
1,10~19,1,0.368974504,1,1,TRUE,1
0,30~39,1,0.386581821,0,1,TRUE,3
1,10~19,1,0.802317592,0,0,TRUE,1
0,20~29,1,0.715089929,0,1,FALSE,1
1,30~39,0,0.925651771,0,0,TRUE,0
1,10~19,1,0.858890245,0,1,TRUE,4
0,10~19,1,0.553717365,1,1,TRUE,1
1,30~39,0,0.718855917,0,1,FALSE,1
1,30~39,1,0.021793529,1,1,TRUE,3
0,20~29,1,0.537525138,0,0,TRUE,4
0,20~29,0,0.855236865,0,1,FALSE,4
1,10~19,1,0.964493711,0,1,TRUE,3
1,20~29,0,0.959211303,0,0,TRUE,2
1,30~39,0,0.603290186,0,0,TRUE,2
0,30~39,0,0.508358791,0,0,FALSE,1
0,10~19,0,0.056513724,0,1,TRUE,3
1,20~29,1,0.545629554,0,1,TRUE,4
1,20~29,0,0.699390368,1,1,TRUE,1
1,20~29,0,0.154328741,0,0,TRUE,1
0,20~29,0,0.411591972,1,1,TRUE,4
1,30~39,0,0.82124814,1,1,TRUE,3
1,30~39,1,0.032745348,1,0,FALSE,2
1,10~19,0,0.214058242,0,0,TRUE,1
1,30~39,1,0.757636295,1,1,FALSE,0
1,20~29,1,0.77232659,0,1,TRUE,0
1,30~39,1,0.328873492,0,1,TRUE,3
0,20~29,1,0.821067323,0,1,TRUE,0
0,20~29,1,0.464825317,1,1,FALSE,4
1,30~39,0,0.668518094,0,1,TRUE,2
0,20~29,1,0.064786867,0,1,TRUE,3
1,10~19,0,0.37331661,0,0,TRUE,4
0,20~29,0,0.720970412,0,1,FALSE,4
1,30~39,1,0.918073557,0,1,TRUE,3
0,30~39,1,0.80962398,0,0,TRUE,0
1,20~29,1,0.153628218,0,1,FALSE,1
1,30~39,1,0.219304531,0,1,FALSE,3
0,10~19,0,0.471663197,0,0,TRUE,2
1,10~19,1,0.00172244,0,1,TRUE,3
0,20~29,1,0.085653348,0,1,TRUE,4
1,30~39,1,0.505046276,1,0,TRUE,2
1,10~19,0,0.268545032,1,0,TRUE,3
0,10~19,1,0.848427627,0,1,TRUE,2
1,10~19,1,0.900041461,0,1,TRUE,1
0,20~29,0,0.152538789,0,1,TRUE,2
0,10~19,1,0.568711177,0,0,FALSE,4
1,30~39,0,0.370683003,0,0,TRUE,1
1,20~29,0,0.15622573,0,0,TRUE,4
0,20~29,1,0.367698653,0,1,TRUE,3
1,20~29,1,0.832316563,0,1,TRUE,0
1,20~29,1,0.090919084,1,1,FALSE,0
0,20~29,0,0.099489658,1,1,TRUE,2
0,20~29,1,0.118028394,0,1,TRUE,3
0,20~29,0,0.78979462,0,0,TRUE,4
1,20~29,0,0.255016798,0,0,FALSE,0
1,20~29,1,0.787593198,0,1,FALSE,0
0,30~39,1,0.731569872,0,0,TRUE,2
1,30~39,0,0.049659048,0,0,TRUE,1
0,30~39,1,0.921207128,0,0,TRUE,4
0,30~39,1,0.048687847,0,0,TRUE,0
1,10~19,0,0.506499342,0,0,TRUE,0
1,30~39,0,0.375526503,0,1,TRUE,2
0,20~29,1,0.013285563,1,1,TRUE,3
0,10~19,0,0.110384779,0,1,TRUE,4
0,20~29,1,0.336826277,1,1,FALSE,1
0,20~29,1,0.329172418,0,1,TRUE,1
0,30~39,1,0.127203456,1,1,TRUE,2
1,20~29,1,0.858075307,0,1,TRUE,0
0,20~29,0,0.611558046,0,1,TRUE,0
0,10~19,1,0.399628621,1,1,TRUE,0
0,10~19,1,0.178179997,0,0,TRUE,4
0,30~39,1,0.45059223,0,1,FALSE,3
0,20~29,1,0.589211021,0,0,FALSE,4
1,10~19,1,0.153527394,0,1,TRUE,1
0,20~29,1,0.602601661,0,1,FALSE,2
0,30~39,0,0.672317039,0,0,TRUE,2
1,30~39,1,0.775305915,1,1,TRUE,4
1,20~29,1,0.296118255,0,0,FALSE,2
